CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated,BikeBuyer,AvgMonthSpend,BikeBuyerText
18879,nan,Garrett,J,Morgan,nan,2964StGeorgeDr,nan,Colma,California,UnitedStates,94014,8305550197,1.96109E+13,Bachelors,Management,M,M,1,2,0,2,107108,2.01703E+13,0,5134,NO
25587,nan,Isaiah,A,Young,nan,Roustr9928,nan,Ingolstadt,Bayern,Germany,85049,1.11501E+12,1.98004E+13,Bachelors,Clerical,M,M,1,3,1,2,83074,2.01703E+13,1,5151,YES
28634,nan,Nathan,nan,Mitchell,nan,6786PheasantCircle,nan,Salem,Oregon,UnitedStates,97301,2255550159,1.99303E+13,GraduateDegree,Clerical,M,S,0,3,0,0,85844,2.01703E+13,1,5311,YES
21255,nan,Martha,R,Lu,nan,5536YolandaCircle,nan,Bendigo,Victoria,Australia,3550,1.11501E+12,1.95909E+13,GraduateDegree,Management,F,M,1,2,1,2,102149,2.01703E+13,1,5442,YES
13150,nan,Lacey,nan,Yang,nan,2751FabianWay,nan,NorthRyde,NewSouthWales,Australia,2113,1.11501E+12,1.95706E+13,PartialCollege,SkilledManual,F,S,1,2,0,1,60264,2.01703E+13,0,524,NO
12741,Mr,Raymond,nan,Sam,nan,Kalkweg43,nan,Stuttgart,Saarland,Germany,70452,3135550100,1.99202E+13,HighSchool,SkilledManual,M,S,0,1,0,0,52519,2.01703E+13,0,5284,NO
20783,nan,Amanda,nan,Collins,nan,9663East38thSt,nan,Westminster,BritishColumbia,Canada,V3L1E7,8065550151,1.97903E+13,GraduateDegree,Professional,F,M,1,1,2,2,127912,2.01703E+13,1,5354,YES
25588,nan,Jerry,nan,Pal,nan,81routedeMarseille,nan,Pantin,SeineSaintDenis,France,93500,1.11501E+12,1.97908E+13,Bachelors,Clerical,M,S,1,0,0,0,81638,2.01703E+13,1,6052,YES
28389,nan,Rachael,M,Martinez,nan,14avenueduPort,nan,Pantin,SeineSaintDenis,France,93500,1.11501E+12,1.98412E+13,HighSchool,SkilledManual,F,S,0,1,0,0,55858,2.01703E+13,0,5123,NO
27920,nan,Mary,W,Howard,nan,8157WBuchanan,nan,WoodlandHills,California,UnitedStates,91364,1205550183,1.99212E+13,PartialCollege,SkilledManual,F,S,0,2,0,0,59476,2.01703E+13,1,5051,YES
27821,nan,Leonard,nan,Deng,nan,7013CimarronDrive,110,York,England,UnitedKingdom,YO15,1.11501E+12,1.98309E+13,Bachelors,SkilledManual,M,M,1,1,0,2,51890,2.01703E+13,1,5012,YES
25805,nan,Melody,nan,Gomez,nan,4208SealWay,nan,Peterborough,England,UnitedKingdom,PB12,1.11501E+12,1.96905E+13,PartialCollege,Manual,F,M,1,1,1,2,27631,2.01703E+13,0,4859,NO
12189,nan,Sophia,nan,Wright,nan,832BellowsCt,nan,LosAngeles,California,UnitedStates,90012,6125550166,1.98002E+13,Bachelors,SkilledManual,F,M,1,0,0,1,54554,2.01703E+13,0,4835,NO
29073,nan,Melanie,M,Barnes,nan,9341GallowayDrive,nan,Bellingham,Washington,UnitedStates,98225,2765550149,1.99702E+13,Bachelors,Clerical,F,S,0,1,0,0,81254,2.01703E+13,0,5103,NO
14500,nan,Jasmine,C,Ward,nan,1707WillowwoodCt,nan,Torrance,California,UnitedStates,90505,2025550117,1.95711E+13,Bachelors,Clerical,F,S,1,2,1,1,87222,2.01703E+13,1,5344,YES
13107,nan,Mary,L,Nelson,nan,AmKarlshof2562,nan,Brisbane,Queensland,Australia,4000,1.11501E+12,1.98207E+13,Bachelors,Management,F,M,1,2,0,0,108240,2.01703E+13,1,5121,YES
13916,nan,Eduardo,I,Ward,nan,9478RheemDr,nan,Westminster,BritishColumbia,Canada,V3L1H4,9695550186,1.98411E+13,Bachelors,Professional,M,S,1,3,0,0,136296,2.01703E+13,1,5879,YES
15667,nan,Hector,nan,Ramos,nan,Parkstr4256,Kreditorenbuchhaltung,Paderborn,Hamburg,Germany,33041,1.11501E+12,1.99009E+13,Bachelors,Manual,M,M,0,1,0,1,28972,2.01703E+13,0,4547,NO
26270,nan,Hailey,R,Bailey,nan,4116CandeleroPlace,nan,Shawnee,BritishColumbia,Canada,V9B2C3,5805550133,1.97703E+13,PartialHighSchool,Manual,F,S,0,1,0,0,28051,2.01703E+13,0,4769,NO
25027,nan,Meredith,nan,Mehta,nan,3756LimeRidgeDrive,nan,MilsonsPoint,NewSouthWales,Australia,2061,1.11501E+12,1.97301E+13,PartialCollege,Clerical,F,M,1,2,0,2,83434,2.01703E+13,0,4958,NO
28835,nan,Elijah,nan,Phillips,nan,7201ElkDr,nan,Coronado,California,UnitedStates,92118,8515550168,1.98903E+13,Bachelors,Management,M,S,0,1,0,0,107650,2.01703E+13,0,5097,NO
12828,nan,Carol,K,Rubio,nan,Postfach661611,nan,Saarlouis,Saarland,Germany,66740,1.11501E+12,1.98406E+13,PartialHighSchool,SkilledManual,F,S,0,1,0,0,56756,2.01703E+13,0,5253,NO
14098,nan,Allison,D,Lopez,nan,9941ClydeStreet,nan,Issaquah,Washington,UnitedStates,98027,9725550156,1.99904E+13,HighSchool,Manual,F,M,0,1,0,0,35764,2.01703E+13,0,4672,NO
26794,nan,Michele,nan,Dominguez,nan,8158PheasantCourt,nan,Beaverton,Oregon,UnitedStates,97005,6445550186,1.99911E+13,HighSchool,SkilledManual,F,M,0,0,0,0,52204,2.01703E+13,0,4785,NO
13985,nan,Alexis,A,Wood,nan,8248NRanchfordCourt,nan,SpringValley,California,UnitedStates,91977,8895550140,1.99904E+13,PartialCollege,Clerical,F,M,0,0,0,0,76863,2.01703E+13,1,4983,YES
14094,nan,Amanda,nan,Russell,nan,220RamblingRoseAve,103,WestCovina,California,UnitedStates,91791,4865550161,1.99705E+13,HighSchool,SkilledManual,F,S,0,2,0,0,52333,2.01703E+13,1,4852,YES
21036,nan,Ruben,C,Hernandez,nan,3876BarquentineCourt,nan,Peterborough,England,UnitedKingdom,PB12,1.11501E+12,1.98906E+13,Bachelors,Management,M,M,1,2,1,2,109201,2.01703E+13,1,5275,YES
19215,nan,Edward,nan,Hall,nan,4576AlmondStreet,nan,Seattle,Washington,UnitedStates,98104,1185550179,1.9761E+13,HighSchool,Clerical,M,S,1,2,0,0,84645,2.01703E+13,1,5364,YES
17248,nan,Alicia,L,Beck,nan,6231AlturaDrive,nan,Perth,SouthAustralia,Australia,6006,1.11501E+12,1.99203E+13,PartialHighSchool,SkilledManual,F,M,0,2,1,1,59663,2.01703E+13,1,5239,YES
25608,nan,Sandra,nan,Zeng,nan,9222RoseannDrive,nan,Oxford,England,UnitedKingdom,OX144SE,1.11501E+12,1.97208E+13,PartialCollege,Clerical,F,S,1,0,0,0,83613,2.01703E+13,1,5279,YES
28147,nan,Omar,nan,Black,nan,6713CastleRock,nan,Bellflower,California,UnitedStates,90706,8575550112,1.98407E+13,Bachelors,Management,M,S,1,2,0,0,107148,2.01703E+13,1,6051,YES
28395,nan,Shannon,L,Dominguez,nan,11ruedeCambrai,nan,Orly,ValdeMarne,France,94310,1.11501E+12,1.98612E+13,Bachelors,SkilledManual,M,S,0,1,0,0,58103,2.01703E+13,1,5127,YES
18167,nan,Raul,D,Chander,nan,ZeiterWeg9922,nan,FrankfurtamMain,Hamburg,Germany,60082,1.11501E+12,1.97202E+13,HighSchool,Manual,M,M,1,1,0,2,30949,2.01703E+13,0,4873,NO
28348,nan,Nichole,R,Jai,nan,5596FallCreek,nan,NorthSydney,NewSouthWales,Australia,2055,1.11501E+12,1.95904E+13,Bachelors,Management,F,S,1,3,0,1,110803,2.01703E+13,1,5085,YES
24222,nan,Sierra,L,Green,nan,1679BayViewDrive,nan,Lebanon,Oregon,UnitedStates,97355,3175550135,1.99908E+13,HighSchool,SkilledManual,F,S,0,0,0,0,55501,2.01703E+13,0,508,NO
26266,nan,Brent,E,Gao,nan,717RidgeParkDrive,nan,Bellingham,Washington,UnitedStates,98225,1465550119,1.97609E+13,HighSchool,SkilledManual,M,M,1,1,0,2,58782,2.01703E+13,0,5388,NO
23685,nan,Alexa,C,Reed,nan,621BrandywineWay,nan,Lakewood,California,UnitedStates,90712,1545550154,1.96306E+13,Bachelors,Manual,F,S,1,0,1,1,29685,2.01703E+13,0,4844,NO
22617,nan,Andres,nan,Nath,nan,Wolfgangstraue10,nan,Erlangen,Bayern,Germany,91054,1.11501E+12,1.98908E+13,GraduateDegree,Management,M,M,1,0,1,2,110092,2.01703E+13,1,5262,YES
24311,nan,Geoffrey,M,Patel,nan,6946CandywoodCt,nan,Burien,Washington,UnitedStates,98168,4025550162,1.99404E+13,PartialCollege,Management,M,S,0,3,0,0,106289,2.01703E+13,0,5271,NO
12996,nan,Jaclyn,nan,Liu,nan,7827MtHoodCircle,nan,Cloverdale,SouthAustralia,Australia,6105,1.11501E+12,1.99005E+13,Bachelors,Professional,F,M,1,2,0,0,130327,2.01703E+13,1,5213,YES
25695,nan,Kristine,D,Blanco,nan,1722ruedeCambrai,nan,Metz,Moselle,France,57000,1.11501E+12,1.97804E+13,Bachelors,SkilledManual,F,S,0,0,0,0,56606,2.01703E+13,0,489,NO
11410,nan,Maurice,nan,Goel,nan,15avenuedelaGare,nan,Paris,SeineParis,France,75013,1.11501E+12,1.98808E+13,PartialCollege,SkilledManual,M,M,0,2,2,2,55476,2.01703E+13,1,5053,YES
21549,nan,Jerome,J,Ruiz,nan,Parkstr4851,nan,Berlin,Hessen,Germany,14129,1.11501E+12,1.96703E+13,HighSchool,SkilledManual,M,S,1,2,1,1,56184,2.01703E+13,1,5022,YES
27935,nan,Johnny,nan,Chander,nan,62coursMirabeau,nan,Colomiers,GaronneHaute,France,31770,1.11501E+12,1.96504E+13,PartialHighSchool,SkilledManual,M,M,1,2,2,2,52218,2.01703E+13,1,4912,YES
28797,nan,Alexandra,C,Wood,nan,8249LaJolla,nan,Oakland,California,UnitedStates,94611,7945550196,1.9791E+13,PartialCollege,Clerical,F,S,1,1,0,0,78867,2.01703E+13,0,5384,NO
29478,nan,Darren,D,Carlson,nan,5240PremierPl,nan,StokeonTrent,England,UnitedKingdom,AS23,1.11501E+12,1.97905E+13,GraduateDegree,Management,M,S,1,2,0,0,104248,2.01703E+13,1,5645,YES
15004,nan,Suzanne,nan,Hu,nan,5407rueLauriston,nan,BoulognesurMer,PasdeCalais,France,62200,1.11501E+12,1.99312E+13,PartialHighSchool,SkilledManual,F,S,0,1,0,0,60327,2.01703E+13,0,5181,NO
27125,nan,Albert,nan,Dominguez,nan,7344RaymondDr,nan,Bracknell,England,UnitedKingdom,RG128TB,1.11501E+12,1.98905E+13,Bachelors,Professional,M,M,1,2,1,2,136305,2.01703E+13,1,5665,YES
14410,nan,Arianna,nan,Brooks,nan,7934CStreet,nan,NewportBeach,California,UnitedStates,92625,7185550172,1.97006E+13,PartialCollege,Management,F,M,1,1,0,2,108671,2.01703E+13,0,5227,NO
16998,nan,Jennifer,D,Lopez,nan,3355CarpettaCircle,nan,Bremerton,Washington,UnitedStates,98312,7745550126,1.98407E+13,Bachelors,SkilledManual,F,S,0,2,0,0,52603,2.01703E+13,1,4967,YES
14220,nan,Latasha,nan,Romero,nan,3421GehringerDrive,nan,LaneCove,NewSouthWales,Australia,1597,1.11501E+12,1.99407E+13,HighSchool,Clerical,F,M,0,2,0,0,79567,2.01703E+13,1,5003,YES
13139,nan,Carmen,C,Perez,nan,1622SilverOaksPlace,nan,LaneCove,NewSouthWales,Australia,1597,1.11501E+12,1.97602E+13,PartialCollege,Manual,F,S,0,0,0,0,33273,2.01703E+13,1,4991,YES
25078,nan,James,nan,Jenkins,nan,7585IdaDrive,nan,LosAngeles,California,UnitedStates,90012,9905550196,1.98203E+13,HighSchool,Manual,M,M,1,0,1,2,28164,2.01703E+13,0,5168,NO
20893,nan,Robert,M,Hall,nan,ImHimmelsweg89,nan,Bottrop,NordrheinWestfalen,Germany,46236,1.11501E+12,1.94708E+13,Bachelors,Management,M,M,1,3,0,3,107288,2.01703E+13,1,5093,YES
24415,nan,Kaylee,A,Ward,nan,7390PinehurstCourt,nan,NVancouver,BritishColumbia,Canada,V7L4J4,6275550166,1.98101E+13,PartialCollege,SkilledManual,F,M,1,2,1,2,55258,2.01703E+13,1,5078,YES
24570,nan,Karen,nan,Guo,nan,285ruedeVarenne,nan,Bobigny,SeineSaintDenis,France,93000,1.11501E+12,1.97002E+13,HighSchool,Manual,F,S,1,0,0,0,31609,2.01703E+13,0,4718,NO
20751,nan,Jermaine,H,Arthur,nan,890RidgeviewDr,nan,Bellflower,California,UnitedStates,90706,5195550115,1.9751E+13,HighSchool,SkilledManual,M,M,1,2,1,2,57933,2.01703E+13,1,5459,YES
15544,nan,Thomas,J,Brown,nan,3966Bonifacio,nan,Glendale,California,UnitedStates,91203,8685550117,1.98212E+13,PartialCollege,Clerical,M,M,1,1,1,2,87878,2.01703E+13,1,5313,YES
16255,nan,Taylor,E,Russell,nan,34ruedesPyrenees,nan,TremblayenFrance,SeineSaintDenis,France,93290,1.11501E+12,1.98708E+13,PartialCollege,Management,F,S,1,3,0,0,107211,2.01703E+13,0,5155,NO
16818,nan,Gabrielle,nan,Reed,nan,6417DelReySt,nan,SpringValley,California,UnitedStates,91977,6595550128,1.97102E+13,PartialCollege,Clerical,F,M,1,2,1,2,83377,2.01703E+13,1,5217,YES
13933,nan,Isabella,F,Richardson,nan,7413AlpineDrive,nan,Torrance,California,UnitedStates,90505,9105550166,1.98106E+13,PartialCollege,Management,F,M,1,3,1,1,108356,2.01703E+13,1,5111,YES
16111,nan,Allison,nan,Green,nan,1465DoverDrive,nan,LakeOswego,Oregon,UnitedStates,97034,5125550126,1.98308E+13,Bachelors,Management,F,S,1,1,0,0,108703,2.01703E+13,0,5384,NO
13194,nan,Kevin,E,Carter,nan,2325RichardPl,nan,Burlingame,California,UnitedStates,94010,5835550149,1.96308E+13,Bachelors,Clerical,M,M,1,2,1,2,86859,2.01703E+13,1,5254,YES
14424,nan,Stefanie,nan,Raman,nan,21avenuedesTernes,nan,VerrieresLeBuisson,Essonne,France,91370,1.11501E+12,1.97707E+13,PartialCollege,Clerical,F,S,1,0,0,0,77214,2.01703E+13,1,5318,YES
19271,nan,Kristopher,O,Fernandez,nan,8267LaveneWay,nan,PortMacquarie,NewSouthWales,Australia,2444,1.11501E+12,1.99805E+13,Bachelors,SkilledManual,M,M,0,2,0,0,53938,2.01703E+13,1,479,YES
28454,nan,Shawna,nan,Simpson,nan,Erlenweg9194,nan,Erlangen,Bayern,Germany,91054,1.11501E+12,1.98105E+13,Bachelors,Clerical,F,M,1,1,0,1,79348,2.01703E+13,1,5059,YES
17491,nan,Kyle,J,Hall,nan,2891SanfordSt,nan,NVancouver,BritishColumbia,Canada,V7L4J4,3305550113,1.99607E+13,PartialCollege,Clerical,M,S,0,0,0,0,85718,2.01703E+13,1,5425,YES
19923,nan,Joe,A,Prasad,nan,440ruedeLinois,nan,Paris,SeineParis,France,75016,1.11501E+12,1.97411E+13,HighSchool,Clerical,M,M,1,0,1,2,84708,2.01703E+13,1,6124,YES
18313,nan,Arianna,L,Foster,nan,6137FreyaWay,nan,Burlingame,California,UnitedStates,94010,6925550112,2.00005E+13,HighSchool,SkilledManual,F,S,0,1,0,0,57783,2.01703E+13,0,5138,NO
23353,nan,Sophia,M,Scott,nan,8592CamelbackCt,nan,Tacoma,Washington,UnitedStates,98403,2395550185,1.99402E+13,PartialCollege,Management,F,M,1,2,0,0,109025,2.01703E+13,0,514,NO
18163,nan,Gabriel,nan,Zhang,nan,22ruedel'EspaceDeSchengen,nan,Metz,Moselle,France,57000,1.11501E+12,1.97302E+13,Bachelors,SkilledManual,M,M,1,1,1,2,58182,2.01703E+13,1,5189,YES
25596,nan,Cheryl,A,Moreno,nan,Lindenalle842,nan,Grevenbroich,Bayern,Germany,41485,1.11501E+12,1.9901E+13,Bachelors,SkilledManual,F,M,0,0,1,1,59768,2.01703E+13,1,4977,YES
16886,nan,Aidan,nan,Flores,nan,6868ThornhillPlace,nan,Portland,Oregon,UnitedStates,97205,4175550130,1.9741E+13,PartialHighSchool,SkilledManual,M,M,1,1,0,2,55064,2.01703E+13,0,5073,NO
16616,nan,Kelvin,L,Liang,nan,6684GallowayDrive,nan,Perth,SouthAustralia,Australia,6006,1.11501E+12,1.99406E+13,Bachelors,Manual,M,S,0,1,0,0,30445,2.01703E+13,1,4943,YES
28182,nan,Fernando,nan,Turner,nan,6242ClevelandAvenue,nan,WoodlandHills,California,UnitedStates,91364,8785550125,1.98009E+13,PartialCollege,Clerical,M,M,1,1,1,2,76836,2.01703E+13,1,5594,YES
28655,nan,Devin,T,Smith,nan,6344StPaulWay,nan,Tacoma,Washington,UnitedStates,98403,1705550110,1.98912E+13,Bachelors,Professional,M,M,1,2,1,2,138679,2.01703E+13,1,5384,YES
28531,nan,Jared,M,Reed,nan,Marketplatz4664,nan,Saarlouis,Saarland,Germany,66740,1.11501E+12,1.98811E+13,Bachelors,Professional,M,S,1,1,0,0,135196,2.01703E+13,1,567,YES
12364,nan,Erin,nan,Rogers,nan,8387ELaneRd,nan,PortOrchard,Washington,UnitedStates,98366,9205550187,1.9611E+13,Bachelors,SkilledManual,F,M,1,1,0,2,57504,2.01703E+13,1,4825,YES
21908,nan,Isabel,nan,Hayes,nan,2208MaunaKeaCourt,nan,OregonCity,Oregon,UnitedStates,97045,9825550147,1.95407E+13,GraduateDegree,Clerical,F,M,1,0,1,2,83533,2.01703E+13,1,5448,YES
17205,nan,Lisa,J,Wang,nan,2530SeenoSt,nan,Wokingham,England,UnitedKingdom,RG411QW,1.11501E+12,1.96508E+13,GraduateDegree,Management,F,S,1,0,0,1,110627,2.01703E+13,1,5587,YES
15176,nan,Kristi,nan,Ramos,nan,4594SpringerCourt,nan,Cliffside,BritishColumbia,Canada,V8Y1L1,1875550112,1.99303E+13,PartialCollege,Manual,F,M,0,0,0,0,28236,2.01703E+13,0,4512,NO
28407,nan,Emma,R,Miller,nan,2626avenuedelY=Europe,nan,Villeneuved'Ascq,Nord,France,59491,1.11501E+12,1.9831E+13,PartialCollege,SkilledManual,F,S,0,2,0,0,54943,2.01703E+13,0,5037,NO
17913,nan,Lacey,S,Xu,nan,9846GolfClubRoad,nan,Sunbury,Victoria,Australia,3429,1.11501E+12,1.99603E+13,HighSchool,SkilledManual,F,S,0,2,0,0,59179,2.01703E+13,1,5002,YES
26857,nan,Willie,nan,Anand,nan,Reiherweg5924,nan,FrankfurtamMain,Saarland,Germany,60061,1.11501E+12,1.98509E+13,PartialCollege,SkilledManual,M,M,1,1,1,2,55089,2.01703E+13,1,5265,YES
24326,nan,Adam,nan,Bryant,nan,7362ArguelloBlvd,nan,Woodburn,Oregon,UnitedStates,97071,6025550178,1.9841E+13,Bachelors,Professional,M,M,1,2,0,0,132242,2.01703E+13,0,5861,NO
13203,nan,Bailey,E,Bell,nan,9449FillingAve,nan,Olympia,Washington,UnitedStates,98501,1765550176,1.96404E+13,Bachelors,SkilledManual,F,S,1,1,0,1,60072,2.01703E+13,0,517,NO
19321,nan,Clifford,A,Weber,nan,KlaraStraue8463,nan,Bottrop,NordrheinWestfalen,Germany,46236,1.11501E+12,1.98608E+13,HighSchool,SkilledManual,M,M,1,2,0,1,61502,2.01703E+13,0,5331,NO
19553,nan,Karen,P,Wang,nan,2407ErieDr,nan,Cliffside,BritishColumbia,Canada,V8Y1L1,3085550116,1.9781E+13,GraduateDegree,Clerical,F,M,1,2,0,2,85297,2.01703E+13,0,5021,NO
19231,nan,Meghan,R,Gill,nan,9769ThistleCircle,nan,Colma,California,UnitedStates,94014,8245550156,1.97804E+13,GraduateDegree,Professional,F,M,1,3,0,2,131234,2.01703E+13,1,5216,YES
17707,nan,Mindy,nan,Deng,nan,Kappellweg242,nan,Hannover,NordrheinWestfalen,Germany,30601,1.11501E+12,1.98108E+13,Bachelors,Management,F,S,1,3,0,0,105229,2.01703E+13,0,5165,NO
13746,nan,Janelle,E,Madan,nan,5165HalfmoonCourt,nan,Berkeley,California,UnitedStates,94704,3045550181,1.97702E+13,PartialCollege,SkilledManual,F,M,1,2,1,2,53610,2.01703E+13,1,5203,YES
19350,nan,Bethany,nan,Ashe,nan,3704DBelAirDr,nan,Leeds,England,UnitedKingdom,LE18,1.11501E+12,1.98403E+13,Bachelors,Management,F,M,1,1,0,2,110294,2.01703E+13,1,5229,YES
19670,nan,Erik,S,Gutierrez,nan,9919MacarthurAvenue,nan,Burbank,California,UnitedStates,91502,7255550195,1.99803E+13,PartialCollege,Clerical,M,S,0,2,0,0,83420,2.01703E+13,0,5038,NO
17210,nan,Karl,L,Deng,nan,Pascalstr756,nan,Paderborn,Hamburg,Germany,33041,1.11501E+12,1.97408E+13,PartialCollege,SkilledManual,M,S,1,2,0,0,61383,2.01703E+13,1,5967,YES
24331,nan,Carson,nan,Powell,nan,2914StGeorgeDr,nan,ImperialBeach,California,UnitedStates,91932,2985550123,1.98808E+13,Bachelors,Professional,M,S,1,2,0,0,135394,2.01703E+13,1,5486,YES
15843,nan,Caleb,nan,Wright,nan,7624Crawford,nan,Yakima,Washington,UnitedStates,98901,6495550138,1.98811E+13,Bachelors,Professional,M,S,1,1,0,0,129667,2.01703E+13,0,5514,NO
20947,nan,Marie,nan,Alvarez,nan,1504ConiferCourt,nan,London,England,UnitedKingdom,E176JF,1.11501E+12,1.99606E+13,PartialCollege,Clerical,F,S,0,3,0,0,78819,2.01703E+13,0,4967,NO
18195,nan,Walter,J,Sanz,nan,7747RelisValleyRoad,nan,LaneCove,NewSouthWales,Australia,1597,1.11501E+12,1.99408E+13,Bachelors,Clerical,M,M,0,1,0,0,85901,2.01703E+13,0,5059,NO
24951,nan,Jeremy,D,Ward,nan,4605MercedCircle,nan,SanDiego,California,UnitedStates,92102,1595550116,1.96309E+13,Bachelors,Management,M,M,1,2,1,2,111878,2.01703E+13,1,558,YES
23889,nan,Sean,M,Carter,nan,9817FrisbieCourt,nan,WallaWalla,Washington,UnitedStates,99362,6145550197,1.98504E+13,Bachelors,Clerical,M,S,0,2,0,0,81942,2.01703E+13,0,5372,NO
14830,nan,Isabella,nan,Ward,nan,Zimmerstr466,nan,Saarlouis,Saarland,Germany,66740,1.11501E+12,1.98308E+13,Bachelors,Manual,F,M,0,1,0,1,26728,2.01703E+13,0,4518,NO
25874,nan,Jessica,nan,Hall,nan,786RacheleRoad,nan,Olympia,Washington,UnitedStates,98501,8125550126,1.96708E+13,Bachelors,Manual,F,M,1,0,1,2,25507,2.01703E+13,0,4871,NO
15144,nan,Deanna,W,Serrano,nan,2763Pass,nan,Hawthorne,Queensland,Australia,4171,1.11501E+12,1.99104E+13,Bachelors,Manual,F,S,0,0,0,0,26383,2.01703E+13,0,453,NO
25292,nan,Eduardo,A,Adams,nan,4283MeahamDrive,nan,SanDiego,California,UnitedStates,92102,4145550196,1.98705E+13,Bachelors,Manual,M,S,0,1,0,0,33144,2.01703E+13,0,4685,NO
25118,nan,Gerald,M,Diaz,nan,220NRidgewoodDrive,nan,LaneCove,NewSouthWales,Australia,1597,1.11501E+12,1.98712E+13,Bachelors,Clerical,M,M,1,1,1,1,77771,2.01703E+13,1,5409,YES
24549,nan,Darryl,T,Li,nan,4261RoseannDrive,nan,Berkshire,England,UnitedKingdom,RG115TP,1.11501E+12,1.96412E+13,Bachelors,Clerical,M,S,1,3,1,1,79702,2.01703E+13,1,5169,YES
19183,nan,Edwin,D,Raje,nan,86rueMazagran,nan,Paris,SeineParis,France,75009,1.11501E+12,1.99102E+13,PartialHighSchool,Manual,M,S,0,1,0,0,26275,2.01703E+13,0,495,NO
15853,nan,Jasmine,nan,Brown,nan,4979SweeneyRoad,nan,MillValley,California,UnitedStates,94941,7025550152,1.98702E+13,Bachelors,Professional,F,M,1,3,0,0,132122,2.01703E+13,1,5165,YES
18715,nan,Rafael,H,Rai,nan,8869LightwoodDrive,nan,HerveyBay,Queensland,Australia,4655,1.11501E+12,1.98509E+13,Bachelors,SkilledManual,M,M,1,1,0,2,58616,2.01703E+13,0,5488,NO
28565,nan,James,V,Allen,nan,Werftstr54,nan,Darmstadt,Hessen,Germany,64283,1.11501E+12,1.99109E+13,PartialHighSchool,Manual,M,S,0,1,0,0,34336,2.01703E+13,0,4826,NO
13071,nan,Thomas,nan,Walker,nan,2637BroadwaySt,nan,Victoria,BritishColumbia,Canada,V8V,1735550112,1.99305E+13,PartialCollege,Clerical,M,M,0,3,0,0,80161,2.01703E+13,0,5054,NO
11731,nan,Tanya,H,Gill,nan,8850ThunderbirdDrive,nan,Burlingame,California,UnitedStates,94010,7425550111,1.98008E+13,PartialCollege,Clerical,F,M,1,2,0,2,80331,2.01703E+13,1,4982,YES
15419,nan,Carlos,nan,Baker,nan,1005TanagerCourt,nan,Corvallis,Oregon,UnitedStates,97330,7655550115,1.98801E+13,Bachelors,Clerical,M,S,0,1,0,0,81335,2.01703E+13,1,5313,YES
21958,nan,Mallory,nan,Blanco,nan,4127EsperanzaDrive,nan,Springwood,NewSouthWales,Australia,2777,1.11501E+12,1.9891E+13,GraduateDegree,Manual,F,S,0,1,0,0,34513,2.01703E+13,0,4942,NO
20361,nan,Jonathon,nan,Moreno,nan,9866SantaLuciaDr,nan,Burien,Washington,UnitedStates,98168,5895550117,1.9561E+13,GraduateDegree,Management,M,M,1,2,0,2,110958,2.01703E+13,0,5105,NO
12496,nan,Melanie,C,Cox,nan,7547DeltaFairBlvd,nan,Gateshead,England,UnitedKingdom,GA10,1.11501E+12,1.98401E+13,Bachelors,Management,F,M,1,2,0,0,106266,2.01703E+13,1,5183,YES
16573,nan,Ruben,nan,Dominguez,nan,8859RelizValleyRoad,nan,London,England,UnitedKingdom,C2H7AU,1.11501E+12,1.98802E+13,PartialCollege,SkilledManual,M,S,0,0,0,0,52546,2.01703E+13,0,5028,NO
25692,nan,Kelvin,L,Yuan,nan,1907GrandCt,nan,Oxon,England,UnitedKingdom,OX168RS,1.11501E+12,1.95506E+13,GraduateDegree,SkilledManual,M,M,1,1,1,2,59740,2.01703E+13,0,5247,NO
25203,nan,Caroline,nan,Wood,nan,8406SRoyalLinksCircle,nan,Bellflower,California,UnitedStates,90706,5795550141,1.97102E+13,PartialCollege,SkilledManual,F,S,1,2,0,0,55809,2.01703E+13,0,5219,NO
15281,nan,Hunter,nan,Anderson,nan,665MarkTwainDr,nan,Berkeley,California,UnitedStates,94704,1075550195,1.98704E+13,GraduateDegree,SkilledManual,M,S,0,1,0,0,54228,2.01703E+13,1,5084,YES
13359,nan,Ian,C,Wood,nan,3589BancroftRd,nan,Downey,California,UnitedStates,90241,3045550141,1.96509E+13,Bachelors,Clerical,M,M,1,0,1,2,78234,2.01703E+13,1,5204,YES
19987,nan,Taylor,A,Moore,nan,9117JacquelineWay,nan,Newton,BritishColumbia,Canada,V2L3W8,1615550178,1.99107E+13,GraduateDegree,Management,F,S,0,1,0,0,106367,2.01703E+13,0,5468,NO
15839,nan,William,A,Taylor,nan,9994MeadowbrookDr,nan,SantaMonica,California,UnitedStates,90401,7355550119,1.99405E+13,PartialCollege,Clerical,M,S,0,1,0,0,77593,2.01703E+13,0,5017,NO
17850,nan,Alvin,nan,Shen,nan,3338chausscedeTournai,nan,Colomiers,GaronneHaute,France,31770,1.11501E+12,1.99307E+13,PartialHighSchool,Manual,M,S,0,1,0,0,28368,2.01703E+13,0,4795,NO
25452,nan,Erica,nan,Wu,nan,11802rueSurcouf,nan,Colombes,HautsdeSeine,France,92700,1.11501E+12,1.9871E+13,Bachelors,Manual,F,M,0,0,1,2,30923,2.01703E+13,1,466,YES
